;ATT:Id;ATT:Name;ATT:ParkingArea;ATT:Description;ATT:Type;COM:Id;COM:Name;COM:OpeningHours;COM:Price;COM:Telephone;COM:Url;LOC:Id;LOC:Latitude;LOC:Longitude;ADD:Id;ADD:City;ADD:Commune;ADD:PostalCode;ADD:Province;ADD:Street;ADD:StreetNumber
2488;;CAMPING VALMALENE;False;"Per le prenotazioni di piazzola vengono applicate le seguenti condizioni di cancellazione:
Disdetta entro 10 giorni prima dell'arrivo: nessuna penale
Disdetta successiva a tale termine o no show: pagamento dell'importo della piazzola per il totale del soggiorno (esclusi importi degli occupanti)";campeggio;;{'IT': ' Camping Valmalene'};;0;(0039) 0461 594627;http://www.valmalene.com;;46.1140627241198;11.6182136535645;;PIEVE TESINO;;38050;;LOCALITA' VAL MALENE;
2489;;AVANZO MARIA;False;appartamento pieve tesino museo de gasperi degasperi trekking lagorai vacanza natura;appartamenti vacanze;;{'IT': 'Avanzo  Maria Alice Fiorina'};;0;+39 (339) 6984804;http://;;46.0691963689303;11.6078174114227;;PIEVE TESINO;;38050;;VIA DEGASPERI, ;19
2490;;B&B DOMUSFLAVIA - FAM. DECARLI - DECARLI STEFANO;False;"Arriva in auto:

-Per chi proviene dalla autostrada del Brennero A22 prendere l´uscita ""Trento centro"" seguire la direzione Padova/Venezia;dopo aver percorso circa 20km sulla superstrada SS47 della Valsugana, prendere la prima uscita per Levico e seguire le indicazioni ""Levico Terme""

-Per chi proviene da Bassano del Grappa sulla superstrada SS47, prendere la terza uscita per Levico e seguire le indicazioni ""Levico Terme"".
>Poi in entrambi i casi seguire le indicazioni per ""Vetriolo/Panarotta"", dopo circa 1 Km vi troverete davanti ai ""Palazzi delle Terme"". Da qui prendere la ""strada provinciale per Vetriolo/Panarotta"" e, dopo aver percorso circa 1 km e 200 metri, al primo ponte scendere subito a destra per 30 metri lungo Via per Vetriolo fino al nr 36 (cancello alla 2° casa a sx).

Arrivo in treno:

Stazione FS di Trento (linea Monaco-Roma). 
Stazione FS di Levico Terme (linea della Valsugana, Trento-Venezia). 
Collegamento pullman Società Atesina: da Trento

Arrivo in aereo:

Aeroporti più vicini: 
Verona - Aeroporto Valerio Catullo 
Venezia - Aeroporto Marco Polo 
Milano - Aeroporto di Linate 
Bolzano - Aeroporto Bolzano Sud";Bed & Breakfast;;{'IT': 'Stefano DeCarli'};;0;+39 (335) 6091140;http://www.bedandbreakfastdomusflavia.com;;46.01594933;11.302528381;;LEVICO TERME;;38056;;VIA PER VETRIOLO, ;36
2491;;TURISMO;False;"Benvenuti, 
un augurio che rivolgiamo a tutti i nostri clienti dell´hotel, augurio non di circostanza ma sincero, consapevoli di poterlo onorare con professionalità e disponibilità. 
Da noi si trova un albergo ristrutturato da 2 cambi di generazioni. Ci troviamo a Pergine Valsugana, sulla via principale del paese, vicini al centro e a 2 passi dalla meravigliosa Valle dei Mocheni, dalle bellissime montagne e laghi a 500 metri di altitudine. 
Le nostre stanze sono tipiche con pavimento in legno, televisione, bagno, telefono e sat tv. 
Poi nel nostro bellissimo giardino con piscina potrete gustarvi un gelato, un dolce tipico, un aperitivo sotto la tettoia oppure sotto la pergola di viti trentine degli ottimi vini o grappe bianche o aromatizzate. 
Scoprirete anche poi il nostro ristorante con i sapori trentini della ""nostra terra"" accompagnati, nella nostra cantina, da una vasta selezione di vini. Il nostro hotel vi offre e si prenderà cura della vostra persona nel centro benessere dotato di una sauna finlandese con essenze di pino, bagno turco all´eucalipto, una splendida vasca idromassaggio vi rilasserà. 
E mentre prenderete il sole nel nostro giardino, potrete ammirare il panorama e le nostre splendide montagne. 
In fine avremo il piacere di organizzare gite ed escursioni alla scoperta delle nostre tradizioni, cultura e dell´ambiente 
che ci circonda. 
Vi aspettiamo.";hotel;;{'IT': ' '};;0;+39(0461)531073;http://www.hotelturismopergine.it;;46.0596;11.2372;;PERGINE VALSUGANA;;38057;;VIALE VENEZIA, ;20
2492;;NEGRITELLA;False;"Situato in posizione comoda e tranquilla, contornato da antichi boschi di castagni, l'Hotel Negritella offre alla propria clientela gentilezza e qualità che contraddistinguono la tradizione alberghiera della famiglia Casagrande.
L'albergo dispone di 23 stanze con bagno, phon e telefono diretto. Le camere situate al primo piano sono inoltre dotate di balcone. 
Le splendide vette della catena del Lagorai faranno da sfondo ad una vacanza serena e ricca di piacevoli ricordi.
Ristorante solo su prenotazione.
Giorno di chiusura: Lunedì.
Non sono ammessi animali.
I prezzi sono da intendersi a persona al giorno per soggiorni di minimo 3 notti.
Per soggiorni inferiori alle 3 notti il prezzo che viene applicato è di Euro 33,00 al giorno a persona più il costo di ogni singolo pasto consumato pari ad Euro 17,00 a persona escluse le bevande.
Per informazioni:
www.hotelnegritellatrentino.it
info@hotelnegritellatrentino.it";hotel;;{'IT': 'Albergo Ristorante Negritella'};;0;+39(0461)766341;http://www.hotelnegritellatrentino.it;;46.077339011571;11.456401348114;;TORCEGNO;;38050;;VIA SAVARI, 24/B.;
2493;;VITTORIA;False;hotel lago levico terme trentino ciclabile valsugana mercatini vacanza natura;hotel;;{'IT': 'Marco Bazzanella'};;0;+39(0461)706430;http://www.hotelvittorialevico.com;;46.0129689585196;11.2983924150467;;LEVICO TERME;;38056;;VIA DANTE, ;54
2494;;AQUILA NERA;False;Situato in posizione panoramica a 1300 m slm offre un soggiorno all'insegna del relax totale. Menù tipici trentini con selvaggina, crauti, stinco, coniglio, canederli, strangola preti, strudel e altro ancora. Dall'albergo sono numerose le passeggiate possibili, specialmente per i cercatori di funghi e di frutti di bosco. Bambini fino a tre anni gratis, fino 6 anni 50% di sconto. Gestione famigliare. Possibilità  preparazione pappa dei bimbi.;hotel;;{'IT': ' '};;0;+39(0461)549090;http://;;46.0745;11.3036;;FRASSILONGO - GARAIT;;38050;;MASO CAMAOVRUNT, ;137
2495;;SOGGIORNO CARRARO;False;"VACANZE IN PIENO RELAX IMMERSI NEL VERDE DELLE MONTAGNE DEL LAGORAI.

Lagorai: perfetto connubio tra natura, arte, ottima gastronomia, folklore; è qui che si trova il Soggiorno Carraro, 4 appartamenti nuovissimi a Villa Agnedo, nel cuore della Valsugana.
Gli appartamenti, ultimati nel luglio 2007, dispongono tutti di riscaldamento autonomo a pavimento con pannelli solari, lavanderia con lavatrice,  balcone, parcheggio a 20 m.
1. Appartamento Girasole: dispone di una camera matrimoniale, soggiorno con divano letto, cucina, lavastoviglie, tv satellitare, bagno con doccia, biancheria.
2. Appartamento Edera: dispone di cucina, divano letto, tv satellitare, bagno con doccia, biancheria.
3. Appartamento Papavero: dispone di una camera matrimoniale, soggiorno con divano letto, cucina, lavastoviglie, tv satellitare, bagno con doccia, biancheria.
4. Appartamento Campanula: dispone di una camera matrimoniale, soggiorno con divano letto, cucina, lavastoviglie, tv satellitare, bagno con doccia, biancheria.";appartamenti vacanze;;{'IT': ' '};;0;+39(0461)762767;http://;;46.0572705142721;11.5212464332581;;VILLA AGNEDO (TN);;38059;;VIA FRANCESCHINI, ;2
2496;;LIDO;False;"L'Hotel Lido si trova direttamente sulle rive del Lago di Caldonazzo, in Valsugana a 18 Km da Trento. La conduzione dell'Hotel è effettuata e curata direttamente dalla famiglia Menegoni-Ciola. É dotato di 12 camere tutte con bagno, servizi e TV. Offre un soggiorno tranquillo e rilassante in riva al lago, dove gli ospiti possono tuffarsi per un bagno ristoratore ed usufruire della spiaggia privata. Apprezzato è il ristorante sulla terrazza sul lago con specialità di pesce e carne alla griglia.

É possibile praticare i principali sport acquatici: nuoto, canoa, vela, windsurf, sci nautico. Inoltre si possono fare passeggiate immerse nel verde dei boschi, lungo le rive del lago, tra i frutteti e i vigneti della vallata.

L'Hotel Lido offre anche la possibilità di relax nella nuova sala benessere con sauna finlandese e minipiscina con idromassaggio.";hotel;;{'IT': ' '};;0;+39(0461)723455;http://www.hotel-lidocaldonazzo.it;;46.0058452207613;11.2630462646484;;CALDONAZZO;;38052;;VIA LUNGO LAGO, ;1
2497;;HOTEL ELITE;False;"HOTEL ALL'ELITE A LEVICO TERME IN TRENTINO
VACANZE IN RELAX CON TERME, LAGO E MONTAGNA

L'Hotel Villa Bertolini è stato demolito ed è in costruzione il nuovo HOTEL ELITE; situato in  posizione privilegiata a 50 metri dallo stabilimento termale, connesso con i sentieri estivi. 
L´Hotel Elite dispone di giardino privato ed è dotato di tutti i comfort in un complesso di 90 letti: tutte le stanze con servizi, tv e telefono, 2 sale ospiti, sala TV, ascensore, terrazza prendi sole e un ampio parcheggio privato.
Ideale per chi abbisogna del Centro Termale. Perfetto per chi  preferisce  il riposo e il relax.";hotel;;{'IT': ' Vettorazzi'};;0;+39(0461)706283;http://www.biohotelelite.it;;46.0146826915631;11.2990736961365;;LEVICO TERME;;38056;;VIA ROMA, ;19
2498;;FLORIDA;False;In un incomparabile panorama, in una tranquilla oasi sulle rive del lago, sorge l'Hotel Florida, dove l'ospite può trovare svariate possibilità di rendere ricche e interessanti le giornate di vacanza. La qualificata professionalità dei proprietari sarà garanzia di un confortevole soggiorno.;hotel;;{'IT': ' '};;0;+39(0461)706400;http://www.floridahotel.it;;46.0145;11.2878;;LEVICO TERME;;38056;;VIA SEGANTINI, ;20
2499;;PALACE HOTEL CASA DI SALUTE RAPHAEL;False;"La Casa di Salute Raphael offre ad ogni ospite l'opportunità di recuperare e rafforzare la propria salute tramite lo stimolo naturale, equilibrato e armonioso delle forze di guarigione e di vita, spesso assopite e dimenticate.
L'eccezionale ambiente naturale, la particolare unicità dell'acqua arsenicale-ferruginosa, la qualità degli alimenti e delle erbe, degli olii essenziali e dei farmaci naturali a disposizione, sono i più validi presupposti affinché ognuno possa trarre il massimo beneficio dal soggiorno a Roncegno.

La Casa di Salute Raphael occupa una struttura alberghiera fra le più belle d'ltalia: il Palace Hotel di Roncegno, costruito fra la fine dell' '800 e la ""bell'Epoque"" di cui conserva l'eleganza e lo stile, è circondata da un grande parco e da ombrosi viali. 
La casa è inoltre dotata di piscina coperta e tennis; tutte le camere sono dotate di bagno e telefono diretto.
La Casa si Salute Raphael possiede anche un orto dove si coltivano parte delle verdure utilizzate dalla nostra cucina, piante aromatiche e medicinali.";hotel;;{'IT': 'RAPHAEL SRL'};;0;+39(0461)772000;http://www.casaraphael.com;;46.0498099622576;11.4094519615173;;RONCEGNO TERME;;38050;;P.ZZA A. DE GIOVANNI, ;4
2500;;LE ROSE - CAPRA GIOVANNI;False;"B&B separato, pernottamento e colazione in locali diversi da quelli della famiglia

Il B&B si trova a metà strada fra Trento (38 chilometri - SS 47 uscita Borgo- direzione Castelnuovo) e Bassano (45 chilometri - SS47 uscita Castelnuovo), in una zona collinare molto panoramica (verso il Passo Manghen), da cui si può godere di una bella visuale sulla Valsugana. La struttura è vicina al centro di Borgo Valsugana e alla SS47, che collega Trento alla pianura veneta.Il B&B dispone di un ampio giardino e di spazi ad uso esclusivo degli ospiti, che garantiscono momenti di privacy. Per gli ospiti c´é la  possibilità  di degustare le pietanze a base di pesce nel vicino ristorante di proprietà della famiglia.";Bed & Breakfast;;{'IT': 'Giovanni Capra'};;0;+39(0461)766177;http://www.le-rose.it;;46.0718;11.4921;;CARZANO;;38050;;VIA SETTEMBRE, ;35
2501;;BANELLI MARIO;False;"Situato nel residence Belvedere in località Ischia di Pergine, con vista sul lago di Caldonazzo, col quale è collegato da un breve sentiero.

In una zona particolarmente silenziosa ha l'accesso al piano terra, adiacente al parcheggio. I negozi di prima necessità di trovano a 200 metri.

Prezzi settimanali alta stagione: minimo 400,00 euro - massimo 490,00 euro

Prezzi settimanali bassa stagione: minimo 300,00 euro - massimo 400,00 euro



";appartamenti vacanze;;{'IT': ' '};;0;+39 (0575) 680105;http://;;46.0342378396148;11.2459874153137;;PERGINE VALSUGANA;;38050;;VIA VAL DE SAS, ;50
2502;;LOCANDA IN BORGO;False;"Un palazzo signorile risalente al 1775 situato lungo Corso Ausugum, nel cuore di Borgo Valsugana, rivive grazie ad una ricercata ristrutturazione, ospitando ora la “Locanda in Borgo”.

Un'atmosfera di raffinata eleganza dove soggiornare sarà un'emozione indimenticabile.

Al piano padronale si trovano la sala colazione e il soggiorno con angolo biblioteca.  La grande dispensa, costruita con le vecchie finestre del palazzo, offre oltre ai prodotti per la colazione una selezione di specialità tipiche della zona. Le camere dagli arredi ricercati e originali sono tutte dotate di aria condizionata e TV a led e in spazi diversi offrono differenti servizi per assecondare le  molteplici esigenze d'ospitalità.

Nel sottotetto l'area wellness, uno spazio per il relax e il piacere del corpo e della mente. La stanza del sale,  il bagno turco,  la sauna finlandese e la doccia rivitalizzante donano momenti di autentico benessere.
";affittacamere;;{'IT': 'Locanda In Borgo'};;0;(0039) 0461 757103 ;http://www.locandainborgo.it;;46.0544802;11.4593676;;BORGO VALSUGANA;;38051;;CORSO AUSUGUM, ;90
2503;;ALLA COMPARSA;False;"Un periodo di riposo trascorso in questo albergo, può certamente giovare in maniera molto positiva tanto alla salute fisica, quanto a quella psichica del villeggiante. Non dimentichiamo, infatti, la posizione in cui esso si trova, la quale favorisce la suggestiva coniugazione sole, tranquillità, paesaggio, particolarmente ispiratrice per i turisti amanti della poesia e dotati di spirito creativo.
Inoltre, è necessario considerare anche l'altitudine sul mare: 1000 m di media, valore considerato ottimale da medici ed esperti. L'attività è a conduzione famigliare; particolarmente squisite risultano essere le prelibatezze della cucina della ""Comparsa"", nella quale lavorano, in funzione di cuochi, alcuni dei proprietari: sarebbe inopportuno lasciarsi sfuggire alcune delle loro specialità.
Grazie ad un processo educativo molto severo e controllato, il quale ha posto negli inservienti un elevato senso di ospitalità, il cliente viene sempre trattato con il massimo rispetto e si cerca di rispondere, entro il limiti del possibile, ad ogni sua necessità o richiesta. E come si potrebbe definire un soggiorno con il termine ""vacanza"" se non fossero possibili attività di svago praticabili e facilmente accessibili.
Partendo dall'albergo si possono effettuare numerose escursioni, hobbies e sport di diverso tipo, grazie alle strutture esistenti in loco e nelle immediate vicinanze.";hotel;;{'IT': ' '};;0;+39(0461)557707;http://www.albergocomparsa.it;;46.0941563885027;11.2337779998779;;PERGINE VALSUGANA;;38057;;CIVICO N. ;14
2504;;CETTO GIANCARLO;False;"Appartamenti Cetto Giancarlo

Gli appartamenti si trovano in una villetta di nuova costruzione, in posizione tranquilla e pianeggiante.
La casa è circondata da un ampio giardino (1500mq) soleggiato

Dotazioni: 
Riscaldamento 
Biancheria da cucina 
Coperte - cuscini - lenzuola - asciugamani 
Lavatrice 
Ferro da stiro 
Phon 
Asse da stiro";appartamenti vacanze;;{'IT': ' '};;0;+39(0461)703038;;;46.0121;11.3161;;Levico Terme;;38056;;per Selva ;14
2505;;CHALET MUSIERA;False;Musiera, Telve, Valsugana, Lagorai, cucina tipica Trentina;appartamenti vacanze;;{'IT': 'Rachele Baldi'};;0;+39 (0461) 766414;http://www.ristorantelaghetto.it;;46.1013580153235;11.4868497848511;;TELVE VALSUGANA;;38050;;LOC. MUSIERA ALTA;
2506;;RONCEGNO;False;Nelle vicinanze si trovano: ad 1 km. il campo di calcio, a 2 km. il percorso vita, a 7 km. la palestra di roccia e il campo di atletica, a 10 km. il lago di Levico Terme con lo stabilimento balneare, a 15 km. il maneggio e il laghetto di pesca sportiva, a 20 km. gli impianti di risalita.;hotel;;{'IT': ' '};;0;+39(349)5953263;http://;;46.0712;11.4718;;RONCEGNO TERME;;38050;;VIA SAN GIUSEPPE, ;27
2507;;FERRARI MICHELA;False;"Appartamento tranquillo in zona residenziale.

A pochi passi dalla spiaggia del Lago di Caldonazzo.";appartamenti vacanze;;{'IT': ' '};;0;+39 (0461) 848614;;;46.0041;11.2444;;CALCERANICA AL LAGO;;38050;;VIA ASILO, ;8
2508;;DEFLORIAN GIOVANNA;False;"Miniappartamento nuovo situato al pianoterra di un residence in zona verde e tranquilla- 700 mt dal lago di Caldonazzo -

Composto da cucina abitabile - camera con 2/3 posti letto - bagno - garage
 
Riscaldamento autonomo - lavatrice - tv - ferro da stiro - phon -entrata indipendente-  giardino-prato - parcheggio -
 
Si parla tedesco e inglese -
 
Adatto per: famiglie - pensionati - coppie  -  PREZZI MODICI  -";appartamenti vacanze;;{'IT': ' '};;0;+39(388)8488094;;;46.0546;11.2358;;PERGINE VALSUGANA;;38057;;Via  Al Lago 33/Bis.;
2509;;MOSCHEN ALESSANDRA;False;"L'appartamento è situato in zona tranquilla e soleggiata adiacente un'incantevole pineta dove scorre un ruscello, vicino parco giochi e lago.
Dispone di ampio cortile pavimentato aiuole e piante.
Possibilità di mangiare all'aperto per godere di una vacanza in pieno relax.";appartamenti vacanze;;{'IT': ' '};;0;(0039) 333 6465033;http://;;46.0092961;11.294123;;Levico Terme;;38056;;Via per Caldonazzo, ;79
2510;;AL PONTE;False;"A meno di 10 minuti di macchina da Trento e dai laghi di Caldonazzo e Levico, l'Hotel garnì Al Ponte rappresenta la soluzione ideale per un breve soggiorno o un viaggio d'affari in Trentino. Esso dispone di numerose stanze e junior suite e di una graziosa dependance appartamento con giardino, adatta a ospitare fino a 4 persone.
L'Albergo Trento Al Ponte a Pergine Valsugana è situato in posizione molto tranquilla e soleggiata ed è al tempo stesso ottimamente collegato alla superstrada SS47 e ben servito dai mezzi pubblici: la stazione degli autobus e la stazione ferroviaria sono infatti facilmente raggiungibili anche a piedi. La vicinanza ad autostrada e superstrada consente inoltre di raggiungere in breve tempo anche la città di Trento e la fiera di Borgo Valsugana, il Mart di Rovereto, la città di Verona, il Lago di Garda e molte altre località.";hotel garni;;{'IT': ' '};;0;+39(0461)538356;http://www.hotel-alponte.com;;46.0695983191487;11.2246799468994;;PERGINE VALSUGANA;;38057;;LOCALITA' MASO GRILLO, ;4
2511;;ALBERGO RISTORANTE CIRE';False;.;hotel;;{'IT': ' '};;0;+39(0461)538444;http://www.albergocire.com;;46.0751;11.2107;;PERGINE VALSUGANA;;38057;;FRAZ. CIRE, ;9
2512;;MADRANO;False;Ideale per una sosta nella zona dei laghi e dell'altopiano di Piné, l'albergo,  nel centro storico della frazione di Madrano,  dispone di 12  stanze tutte con bagno privato e TV. Parcheggio.;hotel;;{'IT': ' '};;0;+39(0461)552160;http://www.saporedipatagonia.it;;46.0857334582668;11.2153244018555;;PERGINE VALSUGANA;;38050;;PIAZZA G. PRADA, ;11
2513;;CASA GIALLA;False;"Nell'area di altre case per ferie (Villa Sacro Cuore 1 e 2: per gruppi fino a 130 persona) la CASA GIALLA, su due piani, offre 4 camere, 3 bagni, ampia cucina attrezzata e soggiorno.
Disponibili 16 posti letto a castello in autogestione. Ideale per chi ama la tranquillità e la montagna.";casa per ferie;;{'IT': ' '};;0;(0039) 349 3896355;http://villasacrocuoresantagiulianadilevico.blogspot.it/;;45.9950237301642;11.3133430480957;;LEVICO TERME;;38056;;VIA AL DAZIO, ;8
2514;;ROSATI MARIA GRAZIA;False;"Pulizie finali su richiesta: € 20,00 a soggiorno
Biancheria da letto su richiesta: € 20,00 a soggiorno
Biancheria da bagno e cucina non fornita";appartamenti vacanze;;{'IT': ' '};;0;(0039) 0461 532437;http://sancristoforo.wordpress.com/2012/03/15/holiday-house-in-san-cristoforo-al;;46.0388369504105;11.234872341156;;Pergine Valsugana;;38057;;Viale Europa, - S.Cristoforo ;37
2515;;GAIGHER PAOLO;False;"Appartamento in zona centrale con ambienti spaziosi, doppi servizi con lavanderia; è dotato di moderna attrezzatura e di ogni comfort.
Ampio terrazzo con barbecue.

Dotazioni:
Biancheria da cucina
Coperte - cuscini - lenzuola - asciugamani
Lavatrice
Ferro da stiro
Phon

I prezzi indicativi e settimanali sono:
da un minimo di euro 150,00 ad un massimo di euro 500,00, 
a seconda del periodo e della tipologia dell'appartamento, spese incluse.";appartamenti vacanze;;{'IT': ' '};;0;+39(0461)706620;http://;;46.0119;11.299;;Levico Terme;;38056;;Via Garibaldi, ;28
2516;;MAS DE L'ORS;False;Maso dalla tipica tipologia costruttiva in muratura e legno, di recente ristrutturazione, conserva le impronte del suo tempo. La struttura è composta al piano semi interrato da un locale ripostiglio e deposito per mountain-bike, sci e slitte. Al primo piano un ampio locale con zona cottura, cucina economica a legna, servizi con doccia (acqua calda da boiler a legna) una camera matrimoniale e balcone panoramico. Al piano mansarda una ampio locale con due letti con possibilità di letto aggiuntivo. All´esterno ampio spazio verde, fontana con acqua sorgiva, barbecue e posto auto privato.;appartamenti vacanze;;{'IT': ' '};;0;+39(0461)550019;;;46.1291;11.349;;PALÙ DEL FERSINA;;38050;;LOC. HOF;
2517;;SANDRO (DIP);False;"L'albergo, nuova gestione famiglia Denart, con la sua posizione panoramica e tranquilla, contornato da un ampio giardino, garantisce al cliente una vacanza indimenticabile.
Rinnovato e dotato di ogni comfort offre ampie e accoglienti stanze con balcone.
La cucina è curata direttamente dalla Famiglia Denart con prodotti freschi fatti in casa e grande varietà di menù tipici e di mare.
Vengono organizzate escursioni e gite in montagna e al lago, viene inoltre offerto un servizio di bus navetta gratuito hotel-terme.
";hotel;;{'IT': ' '};;0;+39(0461)706164;http://www.hotelsandrolevico.it;;46.0139226947667;11.302056312561;;LEVICO TERME;;38056;;VIA MONS.CAPRONI,;33
2518;;HOTEL BAVARIA;False;"Arriva in auto:

In Automobile:
*************************
Autostrada A22 uscita TRENTO CENTRO,
imboccare la Strada statale 47 :
direzione Padova: uscita Levico Terme da Venezia
direzione Trento: Strada statale 47, uscita Levico Terme

Arrivo in treno:

IN AUTOBUS
Da Trento (autostazione) circa 40 minuti
- fermata “Ristorante Brenta”.

In Treno
*************************
Da Trento o da Venezia, la stazione ferroviaria di Levico
Terme dista 2 km dall’Hotel Bavaria.";hotel;;{'IT': 'Fabio Pederzolli'};;0;+39(0461)707599;http://www.hotelbavaria.it;;46.0078;11.2928;;LEVICO TERME;;38056;;VIALE BRENTA, ;30
2519;;CAMPING PUNTA LAGO;False;"Il camping Punta Lago, in riva al Lago di Caldonazzo, gode di una posizione estremamente favorevole, sia per chi vuole godere della bellissima spiaggia, adatta soprattutto ai bambini ed ai nuotatori poco esperti, sia che per chi vuole provare uno degli innumerevoli sport acquatici che il lago consente di praticare.

Ma da qui potrete anche organizzare un’infinità di escursioni, praticare ciclo e moto turismo, ed approfittare delle moltissime opportunità che la Valsugana offre ai propri ospiti.

Con servizi igienici completamente rinnovati, nuove case mobili, internet point, e molti altri servizi, ma soprattutto con una gestione impostata a garantire un servizio di qualità e di cortesia, la Famiglia Graziadei vi attende per una vacanza all’altezza delle vostre aspettative.";campeggio;;{'IT': ' '};;0;(0039) 0461 723229;http://www.campingpuntalago.com/;;46.0024389;11.254469;;CALCERANICA AL LAGO;;38050;;VIA LUNGO LAGO, ;70
2520;;B&B MONTE TESOBO - DAL FIOR STEFANIA;False;"B&B aderente al sistema di qualità  Trentino, pernottamento e colazione in locali diversi da quelli della famiglia

Situato a 2 chilometri dal centro del paese, in posizione panoramica a 800 metri di altitudine in mezzo ai boschi sovrastanti Roncegno Terme, meta di soggiorno già dal 1857, anno in cui furono scoperte le acque termali. Oggi all´offerta termale si affiancano gli itinerari ad interesse culturale, da ricordare Artesella. Ci sono poi le strutture sportive: campi da tennis, percorsi di orienteering, campo da golf, lo sci e lo snowboard sul passo Broccon nel Lagorai, i Laghi di Levico e Caldonazzo,percorsi di mountain bike di varia difficoltà.Per chi va a cavallo,è stata realizzata un 'ippovia sui monti del Lagorai. Le tre stanze del B&B (una con terrazzo e una con balcone),sono dotate tutte di bagno privato,e sono arredate con mobili d´artigianato locale trattati con vernici naturali.Stefania che coltiva erbe officinali ha dato alle stanze il nome : melissa , lavanda c e malva  . La  colazione , con prodotti tipici e di preferenza biologici,viene preparata in una stube profumata di legno e riscaldata da una vecchia stufa ad olle.Nella bella stagione si potrà fare colazione anche nell'ampio terrazzo panoramico. Al piano terra è a disposizione degli ospiti un locale con angolo cucina.
Stefania coltiva erbe officinali ed aromatiche  e sarà felice di farvi visitare la sua coltivazione.Per gli ospiti nella stube ha preparato l'angolo delle tisanepreparate da lei.Stefania e Bruno aderiscono all´associazione culturale """"Montagna e Benessere"""" che oltre al progetto di valorizzazione delle erbe officinali, raggruppa produttori caseari, agriturismi e produttori di succhi biologici locali.";Bed & Breakfast;;{'IT': ' '};;0;+39(0461)773185;http://www.montetesobo.it;;46.0473526736072;11.3915348052979;;RONCEGNO TERME;;38050;;LOC. TESOBBO, ;11
2521;;CAMPEGGIO SAN CRISTOFORO;False;"Auto: 
Autostrada A22 del Brennero, uscita Trento Centro (km 13 dal casello). 
S.S. 47 della Valsugana, uscita Pergine Valsugana. 

Viaggio con trasporti pubblici: 
Stazione FS di Trento (linea Monaco-Roma). 
Stazione FS di Pergine Valsugana (linea della Valsugana, Trento-Venezia). 
Collegamento pullman Società Atesina: da Trento. 

Aereo: 
Aeroporti più vicini: 
Verona - Aeroporto Valerio Catullo 
Venezia - Aeroporto Marco Polo 
Milano - Aeroporto di Linate 
Bolzano - Aeroporto Bolzano Sud 
";campeggio;;{'IT': ' '};;0;(0039) 0461 706290;http://www.campingclub.it;;46.0371649293121;11.2363958358765;;PERGINE VALSUGANA;;38057;;VIA DEI PESCATORI, ;48
2522;;SEDRAN;False;.;hotel;;{'IT': ' '};;0;+39(0461)531539;http://www.sedran.it;;46.0396971464544;11.2347006797791;;PERGINE VALSUGANA;;38057;;VIALE STAZIONE, ;4
2523;;HOTEL MIRALAGO;False;.;hotel;;{'IT': ' '};;0;+39(0461)706359;http://www.antoniollihotels.com;;46.0123;11.296;;LEVICO TERME;;38056;;VIALE TRENTO, ;22
2524;;SETTICASI FRANCESCA;False;"Ampio e luminoso, recentemente, ristrutturato, zona centrale.
Cucina, camerino, bagno e due camere da letto, arredati con cura.
L'appartamento gode di suggestivo panorama e consente di raggiungere agevolmente a piedi i luoghi di maggiore interesse turistico come il lago, il centro termale e il centro città.
";appartamenti vacanze;;{'IT': ' '};;0;(0039) 0922 984734;;;46.0098095897232;11.2999749183655;;Levico Terme;;38056;;Corso Centrale, ;70
2525;;VEZZENA;False;"Un ambiente assolutamente tranquillo, circondato da splendidi prati e boschi innevati d'inverno, ideale per chi desidera una vacanza di pace e relax.

Caratteristico e completamente rinnovato, è situato a 1404 mt. s.l.m. con  possibilità di escursioni in mountain-bike orienteering, passeggiate naturalistiche per visitare i famosi forti della Prima Guerra Mondiale a piedi o a cavallo, visite guidate, visita delle malghe.
L'Hotel Vezzena dispone di tutti i comfort, con 51 camere dotate di servizi, TV, telefono, ascensore, solarium, campo da calcio e discoteca. 
Due ampie sale ristorante ideali per banchetti, ricevimenti e matrimoni, taverna con caminetto, bar, sala TV e lettura. Cucina, tipica e mediterranea con un'accurata carta dei vini.
Ampio parcheggio e garage coperto, deposito sci. Discoteca e campo da calcio privati. ";hotel;;{'IT': ' Berghen Srl'};;0;+39(0464)784197;http://www.hotelvezzena.com;;45.9571765971136;11.3289642333984;;LEVICO TERME;;38056;;LOCALITA' PASSO VEZZENA, ;2
2526;;ZANETTIN GUSTAVO;False;"APPARTAMENTI di ZANETTIN GUSTAVO a CASTELLO TESINO

Appartamenti in centro paese in zona tranquilla";appartamenti vacanze;;{'IT': ' '};;0;(0039) 338 7050953;http://;;46.0642834075212;11.6323435306549;;Castello Tesino (TN);;38053;;Via Martino Braus, ;2
